tau_cent,delta_x,delta_y
-39.77039770397704,0.3331833469964227,-0.024939153100854428
-39.76959769597696,0.3331855485885449,-0.024939468537657966
-39.76879768797688,0.3331877501196816,-0.024939783977959207
-39.7679976799768,0.33318995158981357,-0.024940099421757178
-39.767197671976724,0.3331921529989308,-0.02494041486905152
-39.76639766397664,0.3331943543470337,-0.024940730319842674
-39.765597655976556,0.33319655563409767,-0.024941045774129117
-39.76479764797648,0.33319875686013045,-0.02494136123191204
-39.7639976399764,0.33320095802511784,-0.024941676693190584
-39.76319763197632,0.3332031591290505,-0.02494199215796447
-39.76239762397624,0.33316584113869796,-0.02493934897907424
-39.76159761597616,0.3332075611537233,-0.024942623097998107
-39.76079760797608,0.33320976207444386,-0.02494293857325708
-39.759997599975996,0.3332119629340806,-0.02494325405201095
-39.75919759197592,0.33317463780936385,-0.02494061030975392
-39.75839758397584,0.33321636447005054,-0.02494388502000089
-39.75759757597576,0.3332185651463724,-0.024944200509236902
-39.75679756797568,0.33322076576157555,-0.0249445160019669
-39.7559975599756,0.3332229663156463,-0.024944831498189934
-39.75519755197552,0.33322516680857484,-0.02494514699790598
-39.75439754397544,0.3332273672403625,-0.024945462501115484
-39.75359753597536,0.33322956761099465,-0.02494577800781761
-39.752797527975275,0.3332317679204586,-0.02494609351801197
-39.751997519975205,0.33323396816875595,-0.024946409031699035
-39.75119751197512,0.33323616835586956,-0.02494672454887789
-39.75039750397504,0.3332383684818052,-0.024947040069549453
-39.74959749597496,0.3332405685465323,-0.02494735559371175
-39.74879748797488,0.33324276855005763,-0.024947671121365728
-39.7479974799748,0.3332449684923693,-0.024947986652510912
-39.747197471974715,0.33324716837345725,-0.024948302187147026
-39.74639746397464,0.3332493681933155,-0.024948617725273875
-39.74559745597456,0.3332515679519368,-0.024948933266891404
-39.74479744797448,0.3332537676493086,-0.024949248811999086
-39.7439974399744,0.33325596728542495,-0.02494956436059692
-39.74319743197432,0.33325816686027476,-0.024949879912684436
-39.74239742397424,0.3332603663738529,-0.02495019546826155
-39.74159741597416,0.3332625658261561,-0.024950511027328592
-39.74079740797408,0.33326476521716386,-0.024950826589884373
-39.739997399974,0.33326696454687044,-0.024951142155928863
-39.739197391973924,0.3332691638152745,-0.024951457725462367
-39.73839738397384,0.33327136302236715,-0.02495177329848461
-39.737597375973756,0.3332735621681264,-0.024952088874994394
-39.73679736797368,0.3332757612525632,-0.02495240445499286
-39.7359973599736,0.33327796027565326,-0.024952720038478676
-39.73519735197352,0.3332801592373984,-0.024953035625452397
-39.73439734397344,0.3332823581377897,-0.02495335121591369
-39.73359733597336,0.3332845569768035,-0.02495366680986119
-39.73279732797328,0.3332867557544539,-0.024953982407296488
-39.731997319973196,0.33328895447072115,-0.02495429800821833
-39.73119731197312,0.33329115312559354,-0.024954613612626353
-39.73039730397304,0.33329335171906727,-0.0249549292205207
-39.72959729597296,0.33329555025113744,-0.02495524483190137
-39.72879728797288,0.33329774872178475,-0.024955560446767278
-39.7279972799728,0.33329994713101363,-0.02495587606511923
-39.72719727197272,0.33326255093855917,-0.02495322660913324
-39.72639726397264,0.33330434376515283,-0.024956507312277998
-39.72559725597256,0.3333065419900545,-0.024956822941085033
-39.724797247972475,0.33326914059940393,-0.02495417306410022
-39.723997239972405,0.3333109382554711,-0.024957454209152657
-39.72319723197232,0.33331313629597337,-0.024957769848413053
-39.72239722397224,0.3332757092891676,-0.02495511898923683
