tau,mag
11.382502765005524,1.9597815181779217
11.382662765325522,1.9597597239525664
11.382822765645528,1.9597379301588929
11.382982765965526,1.9597161375042345
11.383142766285523,1.9596943456193217
11.38330276660553,1.959672553958051
11.383462766925527,1.9596507632017517
11.383622767245534,1.9596289730487662
11.383782767565531,1.959607183701933
11.383942767885529,1.9595853950988404
11.384102768205535,1.9595636069014246
11.384262768525533,1.9595418194373475
11.38442276884553,1.9595200327794224
11.384582769165537,1.9594982467300126
11.384742769485534,1.9594764614659512
11.384902769805532,1.959454676789601
11.385062770125538,1.9594328926801579
11.385222770445536,1.9594111095745044
11.385382770765533,1.9593893266144784
11.38554277108554,1.959367544731056
11.385702771405537,1.9593457636589868
11.385862771725535,1.9593239827117415
11.386022772045541,1.9593022028983103
11.386182772365538,1.9592804235425656
11.386342772685536,1.9592586450189782
11.386502773005542,1.959236867083102
11.38666277332554,1.9592150896517209
11.386822773645546,1.9591933133697572
11.386982773965544,1.9591715373946514
11.387142774285541,1.9591497621112766
11.387302774605548,1.959127987602848
11.387462774925545,1.9591062136509247
11.387622775245543,1.9590844403959333
11.38778277556555,1.9590626681603343
11.387942775885547,1.959040896111971
11.388102776205544,1.9590191248385538
11.38826277652555,1.9589973544857109
11.388422776845548,1.9589755847725887
11.388582777165546,1.9589538154547412
11.388742777485552,1.9589320470262621
11.38890277780555,1.9589102792010968
11.389062778125547,1.9588885120884663
11.389222778445554,1.9588667456467623
11.389382778765551,1.9588449798759855
11.389542779085557,1.9588232146617137
11.389702779405555,1.9588014502691973
11.389862779725552,1.9587796865840144
11.390022780045559,1.9587579235229495
11.390182780365556,1.9587361611068068
11.390342780685554,1.9587143994136005
11.39050278100556,1.9586926383497132
11.390662781325558,1.9586708780399684
11.390822781645555,1.9586491183803465
11.390982781965562,1.9586273593396417
11.39114278228556,1.9586056009334567
11.391302782605557,1.958583843385434
11.391462782925563,1.9585620860818573
11.39162278324556,1.9585403299381
11.391782783565558,1.9585185743872546
11.391942783885565,1.9584968194501253
11.392102784205562,1.9584750650382954
11.39226278452556,1.9584533115106326
11.392422784845566,1.9584315585238719
11.392582785165564,1.9584098061144204
11.39274278548557,1.9583880544279055
11.392902785805568,1.958366303568347
11.393062786125565,1.9583445535357447
11.393222786445572,1.9583228037527896
11.393382786765569,1.9583010549892272
11.393542787085567,1.9582793066781503
11.393702787405573,1.9582575592200346
11.39386278772557,1.9582358123548311
11.394022788045568,1.9582140660565346
11.394182788365574,1.9581923204707727
11.394342788685572,1.9581705757015655
11.39450278900557,1.9581488315980837
11.394662789325576,1.9581270880147006
11.394822789645573,1.9581053452218666
11.394982789965571,1.9580836031051605
11.395142790285577,1.958061861472146
11.395302790605575,1.9580401206452835
11.395462790925581,1.9580183806765836
11.395622791245579,1.95799664116557
11.395782791565576,1.9579749023618902
11.395942791885583,1.9579531640939114
11.39610279220558,1.9579314268297225
11.396262792525578,1.9579096900336221
11.396422792845584,1.9578879538408358
11.396582793165582,1.9578662185582214
11.39674279348558,1.9578444838269113
11.396902793805586,1.9578227497197191
11.397062794125583,1.9578010161222232
11.39722279444558,1.9577792834453014
11.397382794765587,1.9577575516005368
11.397542795085585,1.9577358201458461
11.397702795405582,1.9577140894556997
11.397862795725588,1.9576923593324604
11.398022796045586,1.9576706299945699
11.398182796365584,1.9576489014420275
11.39834279668559,1.9576271734303874
11.398502797005587,1.9576054459804535
11.398662797325594,1.9575837191546377
11.398822797645591,1.9575619933794204
11.398982797965589,1.9575402679734728
11.399142798285595,1.95751854322805
11.399302798605593,1.9574968193927993
11.39946279892559,1.957475096088049
11.399622799245597,1.9574533734178186
11.399782799565594,1.9574316515433383
11.399942799885592,1.9574099302773733
11.400102800205598,1.9573882097655508
11.400262800525596,1.9573664897374197
11.400422800845593,1.9573447707078775
11.4005828011656,1.957323051719943
11.400742801485597,1.9573013338866267
11.400902801805595,1.9572796166150166
11.401062802125601,1.9572579002743826
11.401222802445599,1.9572361843186212
11.401382802765596,1.957214468934968
11.401542803085603,1.95719275463832
11.4017028034056,1.957171040513305
11.401862803725606,1.9571493275117018
11.402022804045604,1.9571276149989913
11.402182804365601,1.9571059029491682
11.402342804685608,1.9570841917887132
11.402502805005605,1.9570624814032047
11.402662805325603,1.9570407716106082
11.40282280564561,1.957019062317306
11.402982805965607,1.956997353991387
11.403142806285604,1.956975645899512
11.40330280660561,1.9569539390558728
11.403462806925608,1.9569322325294938
11.403622807245606,1.9569105266012277
11.403782807565612,1.9568888215831337
11.40394280788561,1.9568671172723733
11.404102808205607,1.9568454133932947
11.404262808525614,1.9568237101799417
11.404422808845611,1.9568020079131678
11.404582809165618,1.956780306176894
11.404742809485615,1.9567586049711205
11.404902809805613,1.9567369044934848
11.405062810125619,1.9567152047803935
11.405222810445617,1.9566935056758172
11.405382810765614,1.9566718073513882
11.40554281108562,1.9566501096978863
11.405702811405618,1.9566284124448599
11.405862811725616,1.9566067161904224
11.406022812045622,1.9565850204196762
11.40618281236562,1.9565633255174941
11.406342812685617,1.956541630963778
11.406502813005623,1.9565199372578221
11.406662813325621,1.956498244212391
11.406822813645618,1.9564765520303233
11.406982813965625,1.956454860279937
11.407142814285622,1.9564331691328647
11.40730281460562,1.9564114789531755
11.407462814925626,1.9563897892779814
11.407622815245624,1.9563681001852975
11.40778281556563,1.9563464118831628
11.407942815885628,1.9563247241895434
11.408102816205625,1.9563030373592871
11.408262816525632,1.9562813509087025
11.40842281684563,1.9562596653162803
11.408582817165627,1.956237980597623
11.408742817485633,1.9562162963314513
11.40890281780563,1.9561946126841967
11.409062818125628,1.9561729295050305
11.409222818445635,1.9561512473764628
11.409382818765632,1.956129565632768
11.40954281908563,1.956107884799245
11.409702819405636,1.9560862045430314
11.409862819725634,1.9560645249265385
11.410022820045631,1.9560428459497665
11.410182820365637,1.9560211678935686
11.410342820685635,1.9559994902170426
11.410502821005641,1.9559778132374481
11.410662821325639,1.9559561369807903
11.410822821645636,1.9559344615198828
11.410982821965643,1.9559127865114612
11.41114282228564,1.9558911122779856
11.411302822605638,1.9558694388038538
11.411462822925644,1.955847765933036
11.411622823245642,1.9558260937851548
11.41178282356564,1.9558044222925974
11.411942823885646,1.9557827513773494
11.412102824205643,1.955761081107023
11.41226282452564,1.9557394109199124
11.412422824845647,1.9557177427351804
11.412582825165645,1.9556960742956002
11.412742825485642,1.9556744071770695
11.412902825805649,1.9556527402405735
11.413062826125646,1.9556310740946266
11.413222826445644,1.9556094087392293
11.41338282676565,1.9555877436074742
11.413542827085648,1.9555660796719454
11.413702827405654,1.9555444160848823
11.413862827725652,1.955522753491207
11.414022828045649,1.9555010912563995
11.414182828365655,1.9554794296561118
11.414342828685653,1.955457769085619
11.41450282900565,1.9554361088947978
11.414662829325657,1.9554144493332957
11.414822829645654,1.9553927905623427
11.414982829965652,1.9553711325403316
11.415142830285658,1.955349474955203
11.415302830605656,1.9553278184570797
11.415462830925653,1.9553061620733783
11.41562283124566,1.9552845065946476
11.415782831565657,1.9552628519948834
11.415942831885655,1.9552411978320015
11.416102832205661,1.955219544454468
11.416262832525659,1.9551978917686654
11.416422832845656,1.955176239654971
11.416582833165663,1.955154588285017
11.41674283348566,1.9551329373363429
11.416902833805667,1.9551112872874385
11.417062834125664,1.955089637951069
11.417222834445662,1.9550679892700233
11.417382834765668,1.9550463411818897
11.417542835085666,1.9550246939155114
11.417702835405663,1.9550030471640305
11.41786283572567,1.9549814010574713
11.418022836045667,1.954959755725859
11.418182836365665,1.9549381109663544
11.418342836685671,1.9549164669245855
11.418502837005668,1.9548948235797485
11.418662837325666,1.9548731806301862
11.418822837645672,1.954851538788433
11.41898283796567,1.9548298974979843
11.419142838285667,1.954808256717232
11.419302838605674,1.9547866168518526
11.419462838925671,1.9547649774649636
11.419622839245678,1.9547433388218152
11.419782839565675,1.954721700719569
11.419942839885673,1.9547000632518428
11.42010284020568,1.954678426891926
11.420262840525677,1.9546567907556514
11.420422840845674,1.9546351552642987
11.42058284116568,1.9546135207663338
11.420742841485678,1.9545918867624623
11.420902841805676,1.9545702534139147
11.421062842125682,1.9545486208455143
11.42122284244568,1.9545269894889432
11.421382842765677,1.9545053562444152
11.421542843085684,1.9544837267185902
11.421702843405681,1.954462096854701
11.421862843725679,1.954440467568121
11.422022844045685,1.9544188388744532
11.422182844365683,1.9543972110389476
11.42234284468568,1.954375583520702
11.422502845005686,1.95435395702705
11.422662845325684,1.9543323309234717
11.42282284564569,1.954310705610443
11.422982845965688,1.9542890810723605
11.423142846285685,1.9542674571948029
11.423302846605692,1.9542458338841526
11.42346284692569,1.9542242112600319
11.423622847245687,1.954202589301637
11.423782847565693,1.954180968092184
11.42394284788569,1.9541593493740015
11.424102848205688,1.954137727384401
11.424262848525695,1.9541161082605418
11.424422848845692,1.9540944880860842
11.42458284916569,1.9540728718175648
11.424742849485696,1.9540512545660598
11.424902849805694,1.95402963776704
11.425062850125691,1.9540080218989964
11.425222850445698,1.9539864067590904
11.425382850765695,1.9539647919156404
11.425542851085702,1.9539431780655783
11.425702851405699,1.9539215648760409
11.425862851725697,1.9538999523158225
11.426022852045703,1.953878340353717
11.4261828523657,1.953856729187362
11.426342852685698,1.9538351184838945
11.426502853005704,1.9538135086125843
11.426662853325702,1.9537918993705932
11.4268228536457,1.9537702908671415
11.426982853965706,1.9537486830658226
11.427142854285703,1.9537270757950038
11.427302854605701,1.953705469241921
11.427462854925707,1.9536838631569262
11.427622855245705,1.9536622579508978
11.427782855565702,1.9536406535874287
11.427942855885709,1.953619049728455
11.428102856205706,1.9535974464415893
11.428262856525704,1.9535758437580377
11.42842285684571,1.953554242026266
11.428582857165708,1.9535326407105729
11.428742857485714,1.9535110400606055
11.428902857805712,1.9534894402063887
11.42906285812571,1.9534678410074957
11.429222858445716,1.9534462424691275
11.429382858765713,1.9534246447265098
11.42954285908571,1.953403047321956
11.429702859405717,1.9533814508847849
11.429862859725715,1.9533598549573103
11.430022860045712,1.9533382599660125
11.430182860365719,1.9533166650839355
11.430342860685716,1.9532950714813002
11.430502861005714,1.9532734781699201
11.43066286132572,1.9532518855138639
11.430822861645717,1.9532302937783814
11.430982861965715,1.9532087027450318
11.431142862285721,1.953187112065349
11.431302862605719,1.9531655221762159
11.431462862925716,1.953143933030823
11.431622863245723,1.9531223444471364
11.43178286356572,1.953100756758019
11.431942863885727,1.9530791693393525
11.432102864205724,1.953057582836059
11.432262864525722,1.9530359970348985
11.432422864845728,1.9530144118942627
11.432582865165726,1.9529928273569408
11.432742865485723,1.9529712435737616
11.43290286580573,1.95294966020146
11.433062866125727,1.9529280778121443
11.433222866445725,1.9529064960833533
11.433382866765731,1.9528849147342342
11.433542867085729,1.9528633341600614
11.433702867405726,1.952841754376438
11.433862867725733,1.9528201752065308
11.43402286804573,1.9527985967179524
11.434182868365728,1.9527770188066829
11.434342868685734,1.9527554417743798
11.434502869005732,1.9527338650853412
11.434662869325738,1.9527122893428819
11.434822869645735,1.9526907140997167
11.434982869965733,1.9526691395846894
11.43514287028574,1.9526475657249858
11.435302870605737,1.9526259926038216
11.435462870925734,1.9526044198831334
11.43562287124574,1.9525828482858574
11.435782871565738,1.9525612768914198
11.435942871885736,1.9525397065943895
11.436102872205742,1.9525181367706488
11.43626287252574,1.9524965673109769
11.436422872845737,1.952474999063134
11.436582873165744,1.9524534314966198
11.436742873485741,1.9524318639977185
11.436902873805739,1.952410297507808
11.437062874125745,1.9523887315796034
11.437222874445743,1.9523671665095612
11.43738287476574,1.9523456017567788
11.437542875085747,1.9523240380597962
11.437702875405744,1.9523024750753482
11.43786287572575,1.952280912428964
11.438022876045748,1.9522593505055164
11.438182876365746,1.9522377892581968
11.438342876685752,1.9522162287806226
11.43850287700575,1.952194668979176
11.438662877325747,1.9521731098798625
11.438822877645753,1.9521515513318528
11.438982877965751,1.9521299936160006
11.439142878285748,1.952108436378639
11.439302878605755,1.9520868796509734
11.439462878925752,1.9520653239218968
11.43962287924575,1.9520437686817125
11.439782879565756,1.9520222142476804
11.439942879885754,1.952000660567791
11.440102880205751,1.9519791072415686
11.440262880525758,1.951957554861925
11.440422880845755,1.9519360024874823
11.440582881165762,1.9519144512884619
11.44074288148576,1.9518929010880302
11.440902881805757,1.9518713515013144
11.441062882125763,1.9518498021902508
11.44122288244576,1.9518282536593345
11.441382882765758,1.9518067056641197
11.441542883085765,1.9517851586102826
11.441702883405762,1.9517636119985293
11.44186288372576,1.951742066229335
11.442022884045766,1.9517205212038815
11.442182884365764,1.9516989765112909
11.442342884685761,1.9516774326976662
11.442502885005768,1.9516558894197429
11.442662885325765,1.9516343470259867
11.442822885645763,1.9516128049806964
11.442982885965769,1.9515912639547988
11.443142886285766,1.9515697232097542
11.443302886605764,1.9515481835361121
11.44346288692577,1.9515266441641272
11.443622887245768,1.9515051057179171
11.443782887565774,1.9514835678854232
11.443942887885772,1.95146203064064
11.44410288820577,1.9514404941864065
11.444262888525776,1.9514189582262664
11.444422888845773,1.9513974230670776
11.44458288916577,1.9513758885944188
11.444742889485777,1.9513543547146717
11.444902889805775,1.9513328216306751
11.445062890125772,1.9513112888327329
11.445222890445779,1.9512897571894086
11.445382890765776,1.9512682258269374
11.445542891085774,1.9512466953798393
11.44570289140578,1.95122516529681
11.445862891725778,1.951203636337193
11.446022892045775,1.951182107710439
11.446182892365782,1.9511605797442098
11.446342892685779,1.9511390525009171
11.446502893005777,1.951117526011767
11.446662893325783,1.9510960000479165
11.44682289364578,1.9510744748434092
11.446982893965787,1.9510529501590004
11.447142894285784,1.9510314265719988
11.447302894605782,1.9510099032138406
11.447462894925788,1.9509883807502515
11.447622895245786,1.9509668586819369
11.447782895565783,1.9509453374301768
11.44794289588579,1.9509238168701475
11.448102896205787,1.950902296653383
11.448262896525785,1.9508807778876929
11.448422896845791,1.9508592592468261
11.448582897165789,1.9508377413809062
11.448742897485786,1.9508162239726725
11.448902897805793,1.9507947073653902
11.44906289812579,1.9507731914134319
11.449222898445788,1.9507516763404396
11.449382898765794,1.9507301615430994
11.449542899085792,1.9507086476143234
11.449702899405798,1.9506871345801167
11.449862899725796,1.9506656219099785
11.450022900045793,1.9506441097391347
11.4501829003658,1.9506225985928847
11.450342900685797,1.9506010880967575
11.450502901005795,1.9505795782091455
11.450662901325801,1.9505580689144453
11.450822901645799,1.9505365603894909
11.450982901965796,1.9505150521921981
11.451142902285802,1.9504935448894745
11.4513029026058,1.9504720384813201
11.451462902925797,1.9504505322656018
11.451622903245804,1.9504290272877178
11.451782903565801,1.9504075225386768
11.451942903885799,1.9503860187518178
11.452102904205805,1.950364515251013
11.452262904525803,1.9503430126551788
11.4524229048458,1.9503215106418552
11.452582905165807,1.9503000093670708
11.452742905485804,1.9502785087996204
11.45290290580581,1.95025700876267
11.453062906125808,1.9502355094694603
11.453222906445806,1.950214010675545
11.453382906765812,1.9501925126461743
11.45354290708581,1.9501710154385588
11.453702907405807,1.9501495188810662
11.453862907725814,1.9501280227656572
11.454022908045811,1.9501065274824054
11.454182908365809,1.9500850328024677
11.454342908685815,1.9500635389286822
11.454502909005813,1.9500420454969805
11.45466290932581,1.950020552892235
11.454822909645817,1.9499990608231907
11.454982909965814,1.9499775696435147
11.455142910285812,1.9499560787602945
11.455302910605818,1.9499345888184525
11.455462910925815,1.9499130994539193
11.455622911245822,1.9498916106927002
11.45578291156582,1.9498701228312514
11.455942911885817,1.9498486355211067
11.456102912205823,1.9498271485178198
11.45626291252582,1.9498056623882982
11.456422912845818,1.9497841771377429
11.456582913165825,1.9497626920276139
11.456742913485822,1.9497412078796668
11.45690291380582,1.9497197256300784
11.457062914125826,1.9496982417681856
11.457222914445824,1.9496767592585482
11.457382914765821,1.9496552786420687
11.457542915085828,1.9496337979423732
11.457702915405825,1.9496123179656146
11.457862915725823,1.949590838280111
11.45802291604583,1.9495693600924906
11.458182916365827,1.9495478816760268
11.458342916685824,1.9495264046222205
11.45850291700583,1.9495049277608507
11.458662917325828,1.9494834514351822
11.458822917645834,1.9494619761653131
11.458982917965832,1.9494405012803169
11.45914291828583,1.9494190271234584
11.459302918605836,1.9493975537519481
11.459462918925833,1.9493760809369431
11.459622919245831,1.9493546089853013
11.459782919565837,1.9493331374393361
11.459942919885835,1.9493116665851018
11.460102920205832,1.9492901964486031
11.460262920525839,1.9492687271338596
11.460422920845836,1.949247258125974
11.460582921165834,1.9492257901114765
11.46074292148584,1.9492043226222782
11.460902921805838,1.9491828557988056
11.461062922125835,1.9491613897086717
11.461222922445842,1.9491399241490381
11.46138292276584,1.9491184592603312
11.461542923085837,1.9490969952141837
11.461702923405843,1.9490755317141393
11.46186292372584,1.9490540689006246
11.462022924045847,1.949032606716429
11.462182924365845,1.9490111452135621
11.462342924685842,1.948989684428431
11.462502925005849,1.9489682240593782
11.462662925325846,1.9489467645588898
11.462822925645844,1.9489253055524949
11.46298292596585,1.9489038475498897
11.463142926285848,1.9488823900621817
11.463302926605845,1.94886093303216
11.463462926925851,1.9488394769175117
11.463622927245849,1.9488180213385644
11.463782927565846,1.94879656646175
11.463942927885853,1.9487751121934505
11.46410292820585,1.9487536587313035
11.464262928525848,1.9487322057320438
11.464422928845854,1.9487107534557209
11.464582929165852,1.9486893019699474
11.464742929485858,1.9486678510926887
11.464902929805856,1.94864640063671
11.465062930125853,1.9486249509920843
11.46522293044586,1.9486035023304447
11.465382930765857,1.948582053923653
11.465542931085855,1.9485606061721854
11.465702931405861,1.948539159507723
11.465862931725859,1.948517713134516
11.466022932045856,1.9484962674530393
11.466182932365863,1.9484748224580928
11.46634293268586,1.9484533782068865
11.466502933005858,1.9484319345329895
11.466662933325864,1.9484104915456224
11.466822933645862,1.948389049213579
11.466982933965859,1.9483676074432417
11.467142934285866,1.9483461665206647
11.467302934605863,1.9483247262430097
11.46746293492586,1.9483032866258794
11.467622935245867,1.9482818474404309
11.467782935565864,1.9482604091131444
11.46794293588587,1.9482389715347994
11.468102936205868,1.9482175346273813
11.468262936525866,1.9481960982816695
11.468422936845872,1.9481746624820608
11.46858293716587,1.9481532272233544
11.468742937485867,1.9481317929840407
11.468902937805874,1.9481103591556046
11.469062938125871,1.9480889261697276
11.469222938445869,1.9480674938183709
11.469382938765875,1.9480460621691464
11.469542939085873,1.9480246311336384
11.46970293940587,1.9480032005454146
11.469862939725877,1.9479817706801277
11.470022940045874,1.947960341646998
11.470182940365872,1.947938913279594
11.470342940685878,1.947917485572715
11.470502941005876,1.9478960585627676
11.470662941325882,1.947874631989703
11.47082294164588,1.947853206071962
11.470982941965877,1.9478317809135646
11.471142942285883,1.9478103566185305
11.471302942605881,1.9477889326355553
11.471462942925879,1.9477675095263451
11.471622943245885,1.9477460871400718
11.471782943565882,1.9477246653363085
11.47194294388588,1.947703246356679
11.472102944205886,1.9476818240432192
11.472262944525884,1.9476604037009322
11.472422944845881,1.9476389846068811
11.472582945165888,1.9476175661473498
11.472742945485885,1.9475961481507063
11.472902945805883,1.9475747310434306
11.47306294612589,1.9475533143158268
11.473222946445887,1.947531898441184
11.473382946765884,1.9475104832842771
11.47354294708589,1.947489068751488
11.473702947405888,1.9474676549000278
11.473862947725895,1.9474462417142935
11.474022948045892,1.9474248290538583
11.47418294836589,1.9474034172463845
11.474342948685896,1.947382005906999
11.474502949005894,1.9473605953633641
11.474662949325891,1.9473391853762343
11.474822949645898,1.9473177760132223
11.474982949965895,1.9472963675915884
11.475142950285893,1.9472749595756311
11.475302950605899,1.9472535521109782
11.475462950925897,1.947232145546095
11.475622951245894,1.9472107396625409
11.4757829515659,1.947189334304286
11.475942951885898,1.9471679294869333
11.476102952205895,1.9471465257097773
11.476262952525902,1.9471251222602832
11.4764229528459,1.9471037196221423
11.476582953165897,1.9470823176081196
11.476742953485903,1.9470609163014303
11.4769029538059,1.9470395154368247
11.477062954125907,1.94701811558121
11.477222954445905,1.9469967161312718
11.477382954765902,1.9469753172482407
11.477542955085909,1.9469539193950043
11.477702955405906,1.9469325221190772
11.477862955725904,1.9469111251136009
11.47802295604591,1.9468897292055323
11.478182956365908,1.946868333729145
11.478342956685905,1.9468469389080818
11.478502957005912,1.946825544841161
11.47866295732591,1.9468041514399663
11.478822957645907,1.9467827585484676
11.478982957965913,1.9467613663955088
11.47914295828591,1.9467399749810894
11.479302958605908,1.946718584180386
11.479462958925915,1.9466971939413888
11.479622959245912,1.9466758045189458
11.479782959565918,1.946654415679013
11.479942959885916,1.946633027536012
11.480102960205913,1.9466116399027074
11.48026296052592,1.946590253132766
11.480422960845917,1.9465688669505354
11.480582961165915,1.9465474815952613
11.480742961485921,1.9465260968328992
11.480902961805919,1.9465047123253854
11.481062962125916,1.9464833289516859
11.481222962445923,1.9464619458432364
11.48138296276592,1.9464405637177726
11.481542963085918,1.9464191821280104
11.481702963405924,1.9463978012923904
11.481862963725922,1.946376420909256
11.48202296404592,1.9463550412906663
11.482182964365926,1.946333662410616
11.482342964685923,1.9463122843367182
11.48250296500592,1.9462909064708596
11.482662965325927,1.9462695295983887
11.482822965645925,1.9462481531992075
11.482982965965931,1.9462267777049973
11.483142966285929,1.9462054029025178
11.483302966605926,1.9461840283496854
11.483462966925932,1.9461626546394122
11.48362296724593,1.946141281636473
11.483782967565928,1.9461199092368475
11.483942967885934,1.9460985375237518
11.484102968205931,1.9460771663099505
11.484262968525929,1.946055796172753
11.484422968845935,1.9460344263060063
11.484582969165933,1.9460130574534513
11.48474296948593,1.9459916888869504
11.484902969805937,1.9459703211162
11.485062970125934,1.9459489543648423
11.485222970445932,1.9459275879411464
11.485382970765938,1.9459062218399115
11.485542971085936,1.945884856872491
11.485702971405942,1.9458634922691391
11.48586297172594,1.9458421286279692
11.486022972045937,1.9458207655433044
11.486182972365944,1.9457994026198702
11.486342972685941,1.945778040960275
11.486502973005939,1.9457566798727877
11.486662973325945,1.9457353195498448
11.486822973645943,1.945713959528559
11.48698297396594,1.9456926000793817
11.487142974285947,1.9456712419148467
11.487302974605944,1.945649883802322
11.487462974925942,1.945628526896425
11.487622975245948,1.9456071702349744
11.487782975565946,1.945585814436887
11.487942975885943,1.9455644589612604
11.48810297620595,1.9455431045466343
11.488262976525947,1.945521750548087
11.488422976845944,1.9455003973973
11.488582977165951,1.9454790446885963
11.488742977485948,1.9454576925884077
11.488902977805955,1.9454363412735676
11.489062978125952,1.9454149908480958
11.48922297844595,1.9453936410259378
11.489382978765956,1.9453722916094565
11.489542979085954,1.945350943186363
11.489702979405951,1.9453295945084212
11.489862979725958,1.9453082476352206
11.490022980045955,1.9452869006475983
11.490182980365953,1.9452655547833886
11.49034298068596,1.9452442093664633
11.490502981005957,1.9452228644748373
11.490662981325954,1.9452015206234077
11.49082298164596,1.9451801772920767
11.490982981965958,1.945158834688883
11.491142982285956,1.9451374924861653
11.491302982605962,1.9451161509751782
11.49146298292596,1.945094810124716
11.491622983245957,1.9450734702104309
11.491782983565964,1.9450521308318467
11.491942983885961,1.9450307917497187
11.492102984205967,1.945009453572562
11.492262984525965,1.9449881164460034
11.492422984845962,1.9449667796054992
11.492582985165969,1.9449454431446667
11.492742985485966,1.9449241078696582
11.492902985805964,1.9449027727350765
11.49306298612597,1.944881438651093
11.493222986445968,1.9448601052276349
11.493382986765965,1.9448387721422402
11.493542987085972,1.9448174399514149
11.49370298740597,1.9447961085199328
11.493862987725967,1.9447747773380981
11.494022988045973,1.9447534468479941
11.49418298836597,1.9447321174865035
11.494342988685968,1.9447107888063415
11.494502989005975,1.9446894601573856
11.494662989325972,1.944668132585033
11.494822989645979,1.9446468056888084
11.494982989965976,1.9446254794687114
11.495142990285974,1.944604153742708
11.49530299060598,1.9445828286564253
11.495462990925978,1.944561504381496
11.495622991245975,1.9445401806422682
11.495782991565981,1.9445188575791679
11.495942991885979,1.9444975355146565
11.496102992205977,1.9444762136009734
11.496262992525983,1.9444548923270115
11.49642299284598,1.9444335722180697
11.496582993165978,1.9444122524367897
11.496742993485984,1.9443909332796279
11.496902993805982,1.944369615037839
11.49706299412598,1.9443482971809227
11.497222994445986,1.9443269799169185
11.497382994765983,1.9443056636306992
11.49754299508598,1.944284347692946
11.497702995405987,1.9442630323845114
11.497862995725985,1.944241717955043
11.498022996045991,1.9442204037700208
11.498182996365989,1.9441990908020288
11.498342996685986,1.9441777785465713
11.498502997005993,1.9441564667852074
11.49866299732599,1.9441351552526864
11.498822997645988,1.9441138446407398
11.498982997965994,1.9440925349961757
11.499142998285992,1.944071225637666
11.49930299860599,1.944049916903274
11.499462998925996,1.9440286090010392
11.499622999245993,1.9440073018633492
11.49978299956599,1.9439859950065121
11.499942999885997,1.9439646886541706
11.500103000205995,1.9439433837008933
11.500263000525992,1.9439220789556553
11.500423000845998,1.9439007752454132
11.500583001165996,1.9438794718784356
11.500743001486002,1.9438581692551988
11.500903001806,1.9438368670012318
11.501063002125997,1.943815565256961
11.501223002446004,1.9437942647349213
11.501383002766001,1.9437729649566222
11.501543003085999,1.9437516653707596
11.501703003406005,1.9437303665026324
11.501863003726003,1.9437090685862852
11.502023004046,1.943687771008002
11.502183004366007,1.943666474246273
11.502343004686004,1.9436451780462503
11.502503005006002,1.9436238824339387
11.502663005326008,1.9436025875913725
11.502823005646006,1.943581293440537
11.502983005966003,1.9435599999294224
11.50314300628601,1.9435387071568475
11.503303006606007,1.9435174149355767
11.503463006926005,1.9434961234216397
11.503623007246011,1.9434748322873743
11.503783007566009,1.9434535421256929
11.503943007886015,1.9434322526297372
11.504103008206013,1.9434109636850858
11.50426300852601,1.943389675525783
11.504423008846016,1.943368387959392
11.504583009166014,1.943347100996315
11.504743009486011,1.9433258146157482
11.504903009806018,1.9433045288957063
11.505063010126015,1.9432832440442285
11.505223010446013,1.9432619595984275
11.50538301076602,1.9432406757143326
11.505543011086017,1.9432193927820174
11.505703011406014,1.9431981105830411
11.50586301172602,1.9431768286441138
11.506023012046018,1.9431555474333242
11.506183012366016,1.943134266981878
11.506343012686022,1.943112987430202
11.50650301300602,1.9430917082894037
11.506663013326017,1.9430704298663408
11.506823013646024,1.9430491520049844
11.506983013966021,1.9430278749133731
11.507143014286028,1.9430065985603018
11.507303014606025,1.9429853227897405
11.507463014926023,1.9429640474768655
11.507623015246029,1.9429427726840889
11.507783015566027,1.9429214991135435
11.507943015886024,1.9429002256730223
11.50810301620603,1.9428789532570951
11.508263016526028,1.9428576809919964
11.508423016846026,1.9428364102091777
11.508583017166032,1.9428151395199766
11.50874301748603,1.9427938695069036
11.508903017806027,1.9427726003051837
11.509063018126033,1.9427513316235623
11.509223018446031,1.9427300636804805
11.509383018766028,1.942708796200286
11.509543019086035,1.9426875294534303
11.509703019406032,1.9426662636479524
11.509863019726039,1.942644998305362
11.510023020046036,1.9426237335972916
11.510183020366034,1.9426024693833146
11.51034302068604,1.9425812058298624
11.510503021006038,1.942559943248994
11.510663021326035,1.9425386810321943
11.510823021646042,1.9425174196163462
11.51098302196604,1.9424961589702434
11.511143022286037,1.9424748987506215
11.511303022606043,1.9424536394411713
11.51146302292604,1.9424323804541823
11.511623023246038,1.942411122476184
11.511783023566045,1.9423898647738376
11.511943023886042,1.942368607815232
11.51210302420604,1.9423473516731806
11.512263024526046,1.942326096207257
11.512423024846044,1.9423048411314072
11.512583025166041,1.942283586721283
11.512743025486047,1.9422623331693214
11.512903025806045,1.942241080340296
11.513063026126051,1.9422198282446097
11.513223026446049,1.9421985762633447
11.513383026766046,1.9421773254679038
11.513543027086053,1.942156075010527
11.51370302740605,1.9421348253853075
11.513863027726048,1.9421135765246322
11.514023028046054,1.9420923280488298
11.514183028366052,1.9420710804363908
11.51434302868605,1.9420498333596528
11.514503029006056,1.9420285868810279
11.514663029326053,1.9420073412501633
11.51482302964605,1.9419860959001518
11.514983029966057,1.9419648517255623
11.515143030286055,1.941943607561375
11.515303030606052,1.9419223647338402
11.515463030926059,1.9419011220831388
